XC央卫,#genre#
广场舞38,https://vd2.bdstatic.com/mda-ndfa01yz0dd2x3dm/cae_h264_delogo/1650093355781723062/mda-ndfa01yz0dd2x3dm.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257611-0-0-6ce0fa15e55c4bc9f7728a585ee2a97d&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1411194650&vid=10962528966710814910&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=548&split=515357
广场舞39,https://vd4.bdstatic.com/mda-nbs2g61ckhkp9kyf/cae_h264_delogo/1646083823921950392/mda-nbs2g61ckhkp9kyf.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257611-0-0-383a1e13b951dd8a2853d8fc5687cdfc&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1411194650&vid=14116951028677046462&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=635&split=615503
广场舞40,https://vd2.bdstatic.com/mda-navica62mwmzdw8c/cae_h264_nowatermark_delogo/1643548262972350696/mda-navica62mwmzdw8c.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257611-0-0-a1300a55b1bddc15139fb22a63e93c9b&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1411194650&vid=4706527226834276350&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=685&split=631204
广场舞41,https://vd2.bdstatic.com/mda-nc69j1qu80ptu5fk/360p/h264_delogo/1646636122178455568/mda-nc69j1qu80ptu5fk.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257611-0-0-4efb7cea0e0916b337ebe3d228a822ea&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1411194650&vid=9574231967897551246&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=1128&split=948987
广场舞42,https://vd4.bdstatic.com/mda-nbj5j97hp8hmftpq/cae_h264_nowatermark_delogo/1645329621335838955/mda-nbj5j97hp8hmftpq.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257611-0-0-9d8348a91ae91b3a0bf698f00a06df57&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1411194650&vid=14611028137059077438&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=765&split=687320
广场舞43,https://vd3.bdstatic.com/mda-nd9gfk9i5gjjc949/cae_h264_delogo/1649590943331366674/mda-nd9gfk9i5gjjc949.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257611-0-0-7052678f09559f6ca353cbd52bef7c6b&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1411194650&vid=11826523506628151737&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=791&split=731288
广场舞50,https://vd2.bdstatic.com/mda-nbdxwm6gm3y7nt9x/cae_h264_nowatermark_delogo/1644879104808683090/mda-nbdxwm6gm3y7nt9x.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-239c376f5e7f7ee1e13ebb2aeb3ef96d&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=6388545998150257790&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=703&split=670420
广场舞51,https://vd2.bdstatic.com/mda-nbk311450849cqtv/cae_h264_nowatermark_delogo/1645410122291259796/mda-nbk311450849cqtv.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-50dc3bd6050d74bc60149216817781f0&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=14147441900113375870&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=510&split=511416
广场舞52,https://vd3.bdstatic.com/mda-nat587tx08thncwn/cae_h264_nowatermark_delogo/1643572825896388243/mda-nat587tx08thncwn.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-bcb27eb0606b5a702dee935dbefeb68d&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=5622652901229202361&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=832&split=767681
广场舞53,https://vd2.bdstatic.com/mda-nd9js2jun6kniicn/cae_h264_delogo/1649599391660152672/mda-nd9js2jun6kniicn.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-9d42f0e6cd2f7490bbb449c5a202634f&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=9618678319472541630&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=891&split=813548
广场舞54,https://vd4.bdstatic.com/mda-nb47x5b8ywvemmt1/cae_h264_nowatermark_delogo/1644039596232854297/mda-nb47x5b8ywvemmt1.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-a7d99953a05900a7294a903f5057be3f&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=2396737482497038462&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=660&split=622629
广场舞55,https://vd4.bdstatic.com/mda-ndgecfndrurqbfpk/cae_h264_delogo/1650191128853273717/mda-ndgecfndrurqbfpk.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-98f28d9508fe1fdd1a420f8abba78494&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=670624063748529102&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=1222&split=1038623
广场舞56,https://vd2.bdstatic.com/mda-nde1hd99zjwy5nam/cae_h264_delogo/1649985587536980267/mda-nde1hd99zjwy5nam.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-28049e4794571cfd0bf65dfc3b08a689&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=7420484680048569470&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=916&split=822992
广场舞57,https://vd4.bdstatic.com/mda-nbi1sjrmagfzjdke/cae_h264_nowatermark_delogo/1645234612217776855/mda-nbi1sjrmagfzjdke.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257633-0-0-0aea37705a8080340bdedf300a8b3123&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=3751485981899435278&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=900&split=820085
广场舞58,https://vd4.bdstatic.com/mda-ndgc89ynqp4pphj8/cae_h264_delogo/1650184904715143298/mda-ndgc89ynqp4pphj8.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-7bedd7c5a582ce99e70bba5a47338e82&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=10109231707262846782&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=343&split=363780
广场舞59,https://vd2.bdstatic.com/mda-nd5596fmxhpfqvzy/cae_h264_delogo/1649217745149658831/mda-nd5596fmxhpfqvzy.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257633-0-0-9541d16cdeef87ba6de8152a70b1cb61&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=4215833696936697903&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=761&split=707548
广场舞60,https://vd2.bdstatic.com/mda-nbahvc0dtuz4xs1s/cae_h264_delogo/1644583348650877006/mda-nbahvc0dtuz4xs1s.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-070239069a4aa80eb4c300266ac1a7a9&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=5426778301250938366&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=592&split=593028
广场舞61,https://vd3.bdstatic.com/mda-nd15kcbyufheem64/cae_h264_delogo/1648872378164163080/mda-nd15kcbyufheem64.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257633-0-0-085513eac2d796fa0503fb8e7cb8a406&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=16289166597852256574&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=685&split=637992
广场舞62,https://vd3.bdstatic.com/mda-najbnifkg40ff7gf/cae_h264_nowatermark_delogo/1642803712145695647/mda-najbnifkg40ff7gf.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-d02947c393fdffa354315847597049b4&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=6114105216546102457&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=1506&split=1330836
广场舞63,https://vd4.bdstatic.com/mda-ndgnid2mr7zsgbr4/cae_h264_delogo/1650236432378405843/mda-ndgnid2mr7zsgbr4.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-3618d8d3d217bc5e82457bcbd526dd7f&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=11972964969190215118&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=393&split=436076
广场舞64,https://vd3.bdstatic.com/mda-nbeestnx40t2f0v1/cae_h264_nowatermark_delogo/1644921324567173420/mda-nbeestnx40t2f0v1.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-4cfa2a0a9e2f8b7ec83d3ee42fc3e660&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=12052902141580766014&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=1016&split=957305
广场舞65,https://vd2.bdstatic.com/mda-nadfm57war7txtn6/360p/h264_delogo/1642158231749106157/mda-nadfm57war7txtn6.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-39dd37bbdeaf0337b2832d1bd865702e&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=601508658351117310&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=353&split=435731
广场舞66,https://vd2.bdstatic.com/mda-nd2yigtry43cc3qb/cae_h264_delogo/1649027045310888775/mda-nd2yigtry43cc3qb.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-6f928ff6ef12fa1f355cddcf03e1ccc6&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=10718847330802441550&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=693&split=637336
广场舞67,https://vd3.bdstatic.com/mda-ndacn9vki654hnr0/cae_h264_delogo/1649667826441192912/mda-ndacn9vki654hnr0.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-860260389e3792c325bba1eb2ea69c41&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=16043579052369990974&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=417&split=382796
广场舞68,https://vd2.bdstatic.com/mda-nc5d1hi1v4xy6fe6/cae_h264_delogo/1646558269217025452/mda-nc5d1hi1v4xy6fe6.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-f3cdf617cf66c003487c1a207ef9ca58&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=5514785364239453006&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=755&split=696064
广场舞69,https://vd3.bdstatic.com/mda-ndcdsfy8mabceja7/cae_h264_delogo/1649843474778757335/mda-ndcdsfy8mabceja7.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257651-0-0-ff2b312b4e248c2dab913be50664b502&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=15860487286578986814&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=842&split=761256
广场舞70,https://vd4.bdstatic.com/mda-ncgdq9gggmsrt6hs/cae_h264_delogo/1647554458547225376/mda-ncgdq9gggmsrt6hs.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257651-0-0-c87e0de95de0a949c3134d2f785bd83c&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=13409090923348852862&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=351&split=364688
广场舞71,https://vd4.bdstatic.com/mda-nd3kzdfeij9pzv40/cae_h264_delogo/1649213587964506259/mda-nd3kzdfeij9pzv40.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257651-0-0-fb0a545cb9ba0d5631cdc373a6c51174&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=5499455918126971582&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=586&split=578968
广场舞72,https://vd2.bdstatic.com/mda-nca2c98aibytrpp0/cae_h264_delogo/1647633624707386611/mda-nca2c98aibytrpp0.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257651-0-0-7c4d67db0b0bd361dfdebc47dc89ec6b&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=15371397598998783060&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=482&split=499212
广场舞73,https://vd2.bdstatic.com/mda-nb51knnjt0yg7wpp/cae_h264_nowatermark_delogo/1644110199154703503/mda-nb51knnjt0yg7wpp.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257651-0-0-ea0790b89a84c7dbb1971634c8c5077c&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=17781132967593028606&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=692&split=675856
广场舞74,https://vd3.bdstatic.com/mda-nbb5g9yutx7nma79/cae_h264_nowatermark_delogo/1644724895088201636/mda-nbb5g9yutx7nma79.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257651-0-0-659b862d1a7115ad7a61c2bd8bb261cb&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=15514169882572841081&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=440&split=424280
广场舞75,https://vd3.bdstatic.com/mda-nb5hvw0smq7thynn/cae_h264_nowatermark_delogo/1644192079648994296/mda-nb5hvw0smq7thynn.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257651-0-0-79a7257a1e1ea96e3dc3e5158640131b&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=13989325972396099534&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=588&split=568992
广场舞76,https://vd2.bdstatic.com/mda-nc09gwg12m37vmr7/cae_h264_delogo/1646118140252603359/mda-nc09gwg12m37vmr7.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257651-0-0-7a0833a476f3ed450eaa8fe9ba11ea0c&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=14607301053807045433&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=642&split=599860
广场舞77,https://vd4.bdstatic.com/mda-nd25fh6j52jx4h7h/cae_h264_delogo/1649020823648856216/mda-nd25fh6j52jx4h7h.mp4?v_from_s=hkapp-haokan-hna&auth_key=1650257651-0-0-333d4be89498b1e542e1be493a9ec125&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=10215794599519366462&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=470&split=452163
广场舞78,https://vd2.bdstatic.com/mda-nbc576pmshnvhvzf/cae_h264_nowatermark_delogo/1644724615193281304/mda-nbc576pmshnvhvzf.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257651-0-0-1c41f0d0e9480257aa2865c62f42d30b&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=17993369391937026766&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=543&split=540236
广场舞79,https://vd4.bdstatic.com/mda-nau8kiyzs7sa810w/cae_h264_delogo/1643436750528695387/mda-nau8kiyzs7sa810w.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257651-0-0-44334b4f8d9ed359ef6c27a65ae5b3d5&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=5402327071398192958&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=423&split=643165
广场舞80,https://vd4.bdstatic.com/mda-nd1mtwd7e6pzvq3v/cae_h264_delogo/1648915476200069630/mda-nd1mtwd7e6pzvq3v.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257651-0-0-28f3fefd40c5181df81a511e595ca101&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1451032389&vid=5665008262458225358&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=542&split=515261



戏曲,#genre#
五岩山,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/c8d49a4313254e83ab798a282dc0984c/main.m3u8?maxbr=2048
墙头记,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/88c4a5afeea34a7e8b056b4aea5ede44/main.m3u8?maxbr=2048
小女婿,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/5a8162c862c645ecbd4fda6dac6b4b32/main.m3u8?maxbr=2048
唐知县放粮,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/015eb0e834984deab56718f400064025/main.m3u8?maxbr=2048
山花灿烂,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/298ab294ec6549faa2f87c6032f2773c/main.m3u8?maxbr=2048
遍地月光,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/e79348d398354bbc8cb38d8b16cd064a/main.m3u8?maxbr=2048
紫砂梦,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/d4a9ea83eb544f46b12edeb3ed5541d5/main.m3u8?maxbr=2048
奄堂认母,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/929939b53d7d496086b75ec6955b898d/main.m3u8?maxbr=2048
珍珠塔,https://hls.cntv.lxdns.com/asp/hls/main/0303000a/3/default/74c7e9e4377f45fca8f3073c06f69839/main.m3u8?maxbr=2048
革命家庭,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/3e77061da17c41c5a208f4c4598f3b4c/main.m3u8?maxbr=2048
党的女儿,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/51dbeddba243414d8ebfd68ea68e2658/main.m3u8?maxbr=2048
五月的鲜花,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/84fc7c89a9dc4699ab0b7f3a7ed50ffe/main.m3u8?maxbr=2048
围头新娘,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/6fed8366b6244d0baa91027aadf88d8c/main.m3u8?maxbr=2048
罗帕记,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/78b32c7933a0438ba748e1acac9d7901/main.m3u8?maxbr=2048
打花鼓,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/7c6425fd168f4a8cbf4bfdcedbe84f04/main.m3u8?maxbr=2048
新九品芝麻官,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/a851d3ee7be7449bbc21823944230aa4/main.m3u8?maxbr=2048
天仙配,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/969c6c17b8a34553b3a20dff713109cc/main.m3u8?maxbr=2048
枫叶如花,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/e3420baa9af04b7a81b793ad3dd21840/main.m3u8?maxbr=2048
金山江畔,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/12a5230ea6f14d4d974c345cee070c9b/main.m3u8?maxbr=2048
朝阳沟,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/556615696b004c5cb2b303ccb763d676/main.m3u8?maxbr=2048
烈火中重生,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/875d83549ff341a0aeaa55311c1d25ae/main.m3u8?maxbr=2048
推车赶会,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/e9fb2bae92144101b0a553cb5f1b755e/main.m3u8?maxbr=2048
三打金枝,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/f7255ffbc6d54129b4c0196634e5af27/main.m3u8?maxbr=2048
夫妻观灯,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/9fe1612973a74c46985a7d0118dfffa5/main.m3u8?maxbr=2048
红梅记,https://hls.cntv.lxdns.com/asp/hls/main/0303000a/3/default/78534ecec2d24d08b228cd2bce756b08/main.m3u8?maxbr=2048
皮秀英,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/f69fa6a8d6f240169b9cf7e5788b901d/main.m3u8?maxbr=2048
富贵图,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/6d655a85838649e8a81efd81a0de944a/main.m3u8?maxbr=2048
梁山伯与祝英台,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/dc2d86f623134074b912ffb11a73a2ae/main.m3u8?maxbr=2048
牛郎织女,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/c5b0075ce5b841b19b143a8065422ae6/main.m3u8?maxbr=2048
做文章,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/4981e2c9077c49c4b5f240fbfeee310d/main.m3u8?maxbr=2048
大脚皇后,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/b243caa3e24a4ff18c73e36c8e26ee81/main.m3u8?maxbr=2048
孙成打酒,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/8f6f804cd96d43d484ef5decddc08aff/main.m3u8?maxbr=2048

美食,#genre#
酱汁乳鸽,https://vd2.bdstatic.com/mda-mi2a6c3jc2a7j6hd/hd/cae_h264_nowatermark/1630655129237630780/mda-mi2a6c3jc2a7j6hd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655224244-0-0-f07eacc56aaadd6ee5e73c1cd0cebcf2&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0044502052&vid=13481194564157475203&abtest=all
麻辣驴大排,https://vd2.bdstatic.com/mda-mi0arbxk7eckrcew/hd/cae_h264_nowatermark/1630484038350026458/mda-mi0arbxk7eckrcew.mp4?auth_key=1655224296-0-0-c1b64c518a1a522853ebe41160bf097a&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0096043637&vid=9221544344203440669&abtest=all
香焖驴板肠,https://vd2.bdstatic.com/mda-mhuagwk8xqy4r0f3/hd/cae_h264_delogo/1643139533885975965/mda-mhuagwk8xqy4r0f3.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655224381-0-0-e70ac774b4f198c04cb31c91e4eeb8dd&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0181458419&vid=7010485010016896710&abtest=all
辣卤羊头,https://vd2.bdstatic.com/mda-mht8xwcyw34qjw51/hd/cae_h264_delogo/1650783822006328405/mda-mht8xwcyw34qjw51.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655224505-0-0-65823773e481cc498567701e3714ea0c&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0305335743&vid=17644310508529398649&abtest=all
红烧牛鞭,https://vd3.bdstatic.com/mda-mhr9cvdz49zuvkv0/hd/cae_h264_nowatermark/1629962253314476344/mda-mhr9cvdz49zuvkv0.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655224544-0-0-62f9615455168cd152d260c49c3221bb&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0344050121&vid=4418756710345833871&abtest=all
牛架子,https://vd2.bdstatic.com/mda-nd18ibhe9e17sxv0/480p/h264_delogo/1648880628803892130/mda-nd18ibhe9e17sxv0.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655224607-0-0-0c9e1157287f77dbda2cbb670758980d&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0407350166&vid=11761064184755722546&abtest=all
牛鞭火锅,https://vd4.bdstatic.com/mda-nbh8cz7cj4kzq9me/hd/cae_h264_nowatermark_delogo/1645166700349951420/mda-nbh8cz7cj4kzq9me.mp4?auth_key=1655224669-0-0-72ae03d34ba3143dcb66b6b95a4eb635&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0469334287&vid=2874643620946063398&abtest=all
熏肥肠,https://vd2.bdstatic.com/mda-nbe3mtgtsfcp7kdg/hd/cae_h264_nowatermark_delogo/1644908120637406906/mda-nbe3mtgtsfcp7kdg.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655224716-0-0-132df145c9ecc0975e276ff35ee64c9c&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0516069562&vid=3395772809045714873&abtest=all
叫花牛头,https://vd4.bdstatic.com/mda-nan9ayjfqc79ntag/hd/cae_h264_nowatermark_delogo/1642922236652462702/mda-nan9ayjfqc79ntag.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655224804-0-0-5e1abc459d6cd7c7614cd8628dd7ebfd&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0604825727&vid=780864674833455805&abtest=all
驴肉焖饼子,https://vd3.bdstatic.com/mda-mhkb8qqr7tfs2ayv/hd/cae_h264_nowatermark/1629533560474289772/mda-mhkb8qqr7tfs2ayv.mp4?auth_key=1655225037-0-0-41643ab13c15f208522e48dafc914584&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0837458498&vid=12177150870923519991&abtest=all
驴皮阿胶膏,https://vd2.bdstatic.com/mda-mhh9vz373qs26apd/hd/cae_h264_delogo/1643135339221745617/mda-mhh9vz373qs26apd.mp4?auth_key=1655257329-0-0-4dc784191a762c1877b4eaf12470f05f&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0729258624&vid=1665905482183797316&abtest=all
龙凤一锅焖,https://vd4.bdstatic.com/mda-mhc9q24e8aanyqfq/hd/cae_h264_nowatermark/1628843986055712987/mda-mhc9q24e8aanyqfq.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655257406-0-0-bfc3d2f0c45a002785a3a2f18fca2d74&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0806911487&vid=12345621156566779145&abtest=all
叫花青蟹,https://vd4.bdstatic.com/mda-mhba45j94002q00p/hd/cae_h264_nowatermark/1628754279184882298/mda-mhba45j94002q00p.mp4?auth_key=1655257441-0-0-74939346279b1eecf1a476d32f39ac05&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0841777840&vid=4195214514960735448&abtest=all
卤牛舌,https://vd4.bdstatic.com/mda-mha9ctbvx0p7xpeg/hd/cae_h264_nowatermark/1628666552624701166/mda-mha9ctbvx0p7xpeg.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1655257501-0-0-304a2529a6a9b285d3d10fc72149c2a5&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0901421755&vid=9780762439742807862&abtest=all
